docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	False	10	1.0	-0.000623057112332466	0.16982693480104843	0.1704499919133809
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	False	10	0.25	0.0002329497725899743	0.17112726045885884	0.17089431068626887
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	False	20	1.0	-0.003611539379774556	0.16852145090679954	0.1721329902865741
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	False	20	0.25	-0.0028867401848584606	0.16982871824211873	0.1727154584269772
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	True	10	1.0	-0.00016406980169741034	0.2102582264173957	0.21042229621909314
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	True	10	0.25	0.0008242494257643465	0.20797829794412326	0.2071540485183589
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	True	20	1.0	-0.00019854744166859876	0.21082047547153204	0.21101902291320065
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	True	20	0.25	0.0007605661992300741	0.20966089234734542	0.20890032614811538
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	False	10	1.0	9.032348001153841e-05	0.2102582264173957	0.21016790293738422
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	False	10	0.25	0.0010659348302983276	0.20797829794412326	0.20691236311382494
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	False	20	1.0	-7.135080081413595e-05	0.21082047547153204	0.2108918262723462
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	1.0	False	20	0.25	0.0008787492326420669	0.209173726744748	0.20829497751210593
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	0.05	True	10	1.0	-0.001268279753472179	0.1598804764888729	0.16114875624234512
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	0.05	True	10	0.25	0.00019577284872282844	0.16210591192211077	0.16191013907338792
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	0.05	True	20	1.0	0.0006744480036226991	0.16149798287509504	0.1608235348714723
7232cab075d570a4ee2e3b7049b5b33960d6449f	1920	30	0.05	True	20	0.25	0.002354483408635491	0.16416031846772816	0.16180583505909266
